CUSTOMER_CODE,FIRSTNAME,LASTNAME
CUST0000064517,Jessy,Drus
CUST0000000539,Ursulina,Iphlgenia
CUST0000075504,Jenilee,Cleo
CUST0000012075,Vonny,Dituri
CUST0000055148,Taffy,Rossner
CUST0000094754,Merry,Dorothy
CUST0000042159,Edith,Thar
CUST0000036080,Dorene,Stuart
CUST0000065170,Marjie,Roscoe
CUST0000000697,Rubie,Auberbach
CUST0000099290,Vanessa,Teddman
CUST0000055295,Elise,Henebry
CUST0000096019,Lanae,Roarke
CUST0000031948,Elka,Terrence
CUST0000082856,Dorothy,Selway
CUST0000025219,Edith,Campball
CUST0000035602,Robinia,Dorine
CUST0000000080,Krystle,Lea
CUST0000091430,Dione,Johanna
CUST0000039324,Jsandye,Abbot
CUST0000098172,Cassandra,Raimondo
CUST0000035470,Mariele,Dermott
CUST0000023343,Jasmina,Lareena
CUST0000024584,Fidelia,Carvey
CUST0000077834,Delilah,Honoria
CUST0000014688,Benita,Zenas
CUST0000042259,Magdalena,Dorothy
CUST0000087434,Beatriz,Birdella
CUST0000065354,Cathyleen,Gilbertson
CUST0000020581,Mariann,Toffic
CUST0000005174,Aimil,Noelyn
CUST0000014340,Winifred,Pacorro
CUST0000022032,Rhea,Lutero
CUST0000077641,Clary,Bigner
CUST0000091545,Tarra,Odell
CUST0000008187,Betta,Maiah
CUST0000071365,Kary,Killigrew
CUST0000089279,Gabriellia,Stav
CUST0000062188,Sophia,Kazimir
CUST0000009676,Elora,Brodench
CUST0000089625,Lynde,Atcliffe
CUST0000051722,Pierette,Charity
CUST0000000400,Cam,Durware
CUST0000092674,Jessy,Malvino
CUST0000014046,Bibby,Chaing
CUST0000088966,Kore,Hollingsworth
CUST0000001562,Eolanda,Haldas
CUST0000006526,Amara,Bohlin
CUST0000027897,Kalina,Voletta
CUST0000088657,Rori,Valoniah
CUST0000009352,Gabi,Morrill
CUST0000072947,Rebeca,Ulphia
CUST0000027803,Roz,Angelis
CUST0000001613,Claresta,Elisha
CUST0000094827,Celisse,Nisbet
CUST0000083235,Concettina,Lorain
CUST0000029519,Tarra,Duwalt
CUST0000060871,Devina,Nester
CUST0000012209,June,Modie
CUST0000040522,Aimil,Swanhildas
CUST0000035929,Evita,Thornburg
CUST0000029382,Olwen,Denis
CUST0000092612,Kimmy,Poppy
CUST0000016673,Queenie,Kermit
CUST0000014082,Ida,Sacken
CUST0000063538,Loree,Nedrud
CUST0000077082,Ursulina,Brian
CUST0000082228,Lisette,Rustice
CUST0000076879,Norine,Goerke
CUST0000042519,Charmaine,Lucienne
CUST0000042128,Feliza,Toni
CUST0000053738,Alyssa,Pauly
CUST0000090101,Robinia,Capello
CUST0000078684,Priscilla,Hirsch
CUST0000074387,Gretal,Pauly
CUST0000085211,Blinni,Marlie
CUST0000040398,Renie,Chinua
CUST0000088300,Teddie,Pauly
CUST0000058844,Lynea,Karylin
CUST0000065728,Ezmeralda,Chauncey
CUST0000048430,Helsa,Faria
CUST0000063287,Mathilda,Sholley
CUST0000095138,Blinni,Douglass
CUST0000036676,Stacey,Waldron
CUST0000014838,Shannah,Raychel
CUST0000018905,Nelle,Verger
CUST0000047125,Glenda,Skell
CUST0000052369,Jeanna,Anastatius
CUST0000055781,Alyssa,Lea
CUST0000037077,Karlee,Iaverne
CUST0000089086,Ketti,Donoghue
CUST0000017891,Misha,Medrek
CUST0000071269,Dyann,Vary
CUST0000016332,Lynde,Borrell
CUST0000068930,Maridel,Ciapas
CUST0000003889,Brandise,Catie
CUST0000009306,Marline,Othilia
CUST0000040708,Roz,Margarete
CUST0000024122,Zaria,Elbertina
CUST0000055339,Valera,Juan
CUST0000062012,Dale,McCutcheon
CUST0000051664,Estell,Cath
CUST0000096176,Melodie,Briney
CUST0000045312,Ardenia,Marcellus
CUST0000095802,Cyb,Bach
CUST0000018228,Etta,Prober
CUST0000007335,Hermione,Odell
CUST0000013320,Karolina,Idelia
CUST0000015685,Miquela,Atonsah
CUST0000014270,Carmela,Margret
CUST0000077216,Mady,Madelene
CUST0000034882,Zondra,Haldas
CUST0000032372,Natka,Drus
CUST0000059702,Babita,Bebe
CUST0000097542,Georgetta,Wadell
CUST0000099768,Amii,Engdahl
CUST0000008301,Netty,Hollingsworth
CUST0000081285,Theodora,Dituri
CUST0000078705,Allyce,Bennie
CUST0000063580,Arlena,Burkle
CUST0000092364,Maryellen,Jammal
CUST0000082680,Pamella,Roxanna
CUST0000076818,Nita,Seligman
CUST0000053951,Letizia,Daegal
CUST0000004626,Andree,Larochelle
CUST0000001243,Jasmina,Holtz
CUST0000071678,Vanessa,Geffner
CUST0000055000,Georgina,Estella
CUST0000043008,Clo,Marijo
CUST0000058695,Ginnie,Nickola
CUST0000008143,Kathy,Wenda
CUST0000093982,Merry,Naor
CUST0000095273,Josephine,Justinn
CUST0000092611,Madalyn,Celestine
CUST0000086902,Barbara,Waite
CUST0000040976,Hildegaard,Calhoun
CUST0000073573,Marguerite,Allare
CUST0000029750,Fanchon,Bates
CUST0000022852,Carmencita,Thunell
CUST0000092234,Annabela,Francene
CUST0000055140,Riannon,Cosenza
CUST0000011404,Helsa,Knowling
CUST0000060061,Teddie,Denis
CUST0000095781,Augustine,Ortrude
CUST0000080975,Nadine,Loeb
CUST0000078486,Bee,Blase
CUST0000013635,Phedra,Bow
CUST0000005188,Dale,Lail
CUST0000032276,Rhea,Means
CUST0000078857,Glynnis,Vharat
CUST0000007339,Merry,Janene
CUST0000074754,Cecile,Goode
CUST0000033327,Giustina,Ruvolo
CUST0000021239,Cathyleen,Seumas
CUST0000060514,Nataline,Brackely
CUST0000026597,Chandra,Shanley
CUST0000033544,Pierette,Teddman
CUST0000026333,Codie,Moina
CUST0000075661,Averyl,Raseda
CUST0000038552,Karena,Cleavland
CUST0000049310,Madalyn,Lory
CUST0000069963,Sybille,Rona
CUST0000059029,Alexine,Lymann
CUST0000040305,Roberta,Cadmar
CUST0000030983,Kelly,Caitlin
CUST0000003687,Heida,Velick
CUST0000024046,Florencia,Odell
CUST0000046193,Jany,Toffic
CUST0000079692,Patricia,Dom
CUST0000051983,Margarette,Neva
CUST0000081573,Miquela,Gilmour
CUST0000003321,Mady,Xerxes
CUST0000029711,Andeee,Salchunas
CUST0000047313,Lanae,Konyn
CUST0000050153,Jinny,Stelle
CUST0000003828,Lucy,Viddah
CUST0000084610,Caressa,Fiester
CUST0000004456,Gianina,Adamsen
CUST0000018694,Mahalia,Alwin
CUST0000022167,Renae,Bluh
CUST0000059308,Dotty,Juliet
CUST0000008733,Dorthy,Erlandson
CUST0000081618,Neila,Stover
CUST0000068217,Ingrid,Darian
CUST0000095051,Dacia,Gusella
CUST0000051020,Lorie,Leifeste
CUST0000089829,Sabina,Sheng
CUST0000087976,Mallory,Astra
CUST0000017726,Georgina,Vittoria
CUST0000073665,Ulrike,Nance
CUST0000074859,Mathilda,Ahab
CUST0000016474,Nollie,Korey
CUST0000015545,Lenna,Anyah
CUST0000018628,Berta,Viddah
CUST0000013924,Philis,Dowski
CUST0000062036,Esmeralda,Stelle
CUST0000039912,Margarette,Hedve
CUST0000017154,Dede,Marisa
CUST0000014871,Raf,Gillan
CUST0000049829,Nyssa,Rurik
CUST0000049344,Christian,Yuille
CUST0000019366,Roslyn,Pauly
CUST0000095004,Jacenta,Dash
CUST0000080437,Katuscha,Abram
CUST0000090329,Beatriz,Louanna
CUST0000071283,Yetty,Erminia
CUST0000033955,Nessie,Schenck
CUST0000070764,Dagmar,Hanleigh
CUST0000072756,Meghann,Eiser
CUST0000057551,Delilah,Helfand
CUST0000044448,Rochette,Marlie
CUST0000078666,Ethel,Iaverne
CUST0000048389,Catrina,Lilybelle
CUST0000057777,Charmaine,Catie
CUST0000031623,Katharina,Dermott
CUST0000040849,Tersina,Gower
CUST0000017944,Fredericka,Terrence
CUST0000095593,Donnie,Melleta
CUST0000098964,Rori,Dreda
CUST0000044627,Aimil,Chobot
CUST0000060729,Wanda,Lauraine
CUST0000024760,Lisette,Caitlin
CUST0000040783,Lory,Charity
CUST0000065419,Juliane,Vharat
CUST0000051952,Marnia,Prober
CUST0000010837,Gale,Kesley
CUST0000073138,Talya,Federica
CUST0000079384,Laurene,Federica
CUST0000026926,Jerry,Henebry
CUST0000077402,Heida,O'Neill
CUST0000044564,Di,Winthorpe
CUST0000048795,Orsola,Guthrie
CUST0000045866,Dorice,Earlie
CUST0000000495,Ardenia,Knowling
CUST0000020104,Ezmeralda,Sammons
CUST0000052877,Darlleen,Greenwald
CUST0000054025,Veda,Vilma
CUST0000036249,Karolina,Rad
CUST0000099819,Tina,Boycey
CUST0000038715,Trixi,Jefferey
CUST0000045325,Claudina,Lilas
CUST0000036642,Fayre,Faso
CUST0000059676,Monika,Therine
CUST0000058058,Lanna,Rodmann
CUST0000032763,Teriann,Orelee
CUST0000009451,Valeda,Melleta
CUST0000029190,Andeee,Riordan
CUST0000094958,Aimil,Alarise
CUST0000061841,Albertina,Randene
CUST0000064939,Randa,Bronk
CUST0000079360,Penelopa,Reneta
CUST0000034411,Yvonne,Jethro
CUST0000085137,Binny,Rosalba
CUST0000026840,Feliza,Jalbert
CUST0000057162,Korrie,Wooster
CUST0000037612,Meriel,Ciapas
CUST0000017302,Janis,Raul
CUST0000000716,Collen,Jethro
CUST0000042895,Paulita,Tippets
CUST0000057997,Caryl,Wandie
CUST0000048116,Allis,Nisbet
CUST0000073717,Philis,Even
CUST0000077275,Beth,Malina
CUST0000047866,Amara,Cleo
CUST0000098833,Glenda,Aida
CUST0000033048,Yvonne,Middleton
CUST0000072486,Di,Chrystel
CUST0000032361,Lolita,Vharat
CUST0000096777,Emylee,Sisile
CUST0000065520,Kassey,Raimondo
CUST0000055572,Claudina,Edmund
CUST0000082522,Myrtice,Dulciana
CUST0000098504,Thalia,Lymann
CUST0000069847,Aigneis,Orlene
CUST0000068293,Helena,Darrell
CUST0000092541,Linet,Phi
CUST0000015109,Bobbi,Corrine
CUST0000010626,Inga,Yam
CUST0000077503,Merry,Fillbert
CUST0000028808,Olivette,Reneta
CUST0000085310,Kaia,Seumas
CUST0000005426,Lusa,Hortensia
CUST0000081865,Kaia,Gombach
CUST0000019597,Darci,Sparhawk
CUST0000058243,Marylou,Morrill
CUST0000074538,Nyssa,Torray
CUST0000070627,Willetta,Baptlsta
CUST0000016422,Kenna,Geffner
CUST0000026419,Ursulina,Gaulin
CUST0000030348,Catharine,Papageno
CUST0000067086,Albertina,Allare
CUST0000085009,Dorthy,Celestine
CUST0000014832,Moyna,Pyle
CUST0000024881,Rosanne,Wu
CUST0000045074,Meg,Shaddock
CUST0000080807,Leona,Wyn
CUST0000099284,Ida,Nisbet
CUST0000021130,Tersina,Posner
CUST0000088812,Josephine,Jarib
CUST0000021807,Beverley,Kamaria
CUST0000096445,Aimil,Brunell
CUST0000085318,Delilah,Marden
CUST0000025850,Wendi,Niles
CUST0000084526,Queenie,Lory
CUST0000095239,Hope,Clywd
CUST0000051029,Wanda,Calhoun
CUST0000091156,Brooks,Sparhawk
CUST0000087028,Glynnis,Cordi
CUST0000033436,Pamella,Krystle
CUST0000004375,Ericka,Buttaro
CUST0000053488,Elbertina,Ellerey
CUST0000043780,Margarette,Milson
CUST0000098762,Blinni,Judye
CUST0000047451,Dulcinea,Annabella
CUST0000016721,Stacey,Jagir
CUST0000051200,Mariele,Horan
CUST0000048395,Belva,Roumell
CUST0000040638,Krystle,Wind
CUST0000076391,Sue,Drisko
CUST0000090479,Imojean,Zaslow
CUST0000055542,Yetty,Dosia
CUST0000006773,Anthia,Armanda
CUST0000067765,Gretal,Glovsky
CUST0000050736,Wanda,Rossner
CUST0000054673,Ardys,Ivens
CUST0000034799,Belinda,Willie
CUST0000048030,Janenna,Tristram
CUST0000043601,Zsa Zsa,Slifka
CUST0000067090,Andeee,Solitta
CUST0000064960,Gratia,Jena
CUST0000069361,Dacia,Yerkovich
CUST0000091221,Odessa,Meli
CUST0000026854,Ricky,Cyrie
CUST0000034198,Millie,Armanda
CUST0000020281,Elyssa,Rheingold
CUST0000091670,Cristabel,Amasa
CUST0000009350,Beverley,Ledah
CUST0000097409,Arlina,Munn
CUST0000005710,Dominga,Arquit
CUST0000051709,Magdalena,Cecile
CUST0000000334,Flo,Bigner
CUST0000058388,Candy,Peg
CUST0000098941,Melina,Neils
CUST0000098901,Ilse,Tacye
CUST0000022984,Norine,Ellerey
CUST0000026876,Renie,Borrell
CUST0000084657,Elyssa,Pandolfi
CUST0000020587,Jany,Pozzy
CUST0000094097,Korrie,Yorick
CUST0000042074,Daune,Bethany
CUST0000004847,Thalia,Eben
CUST0000069082,Laurene,Oscar
CUST0000075534,Kimberley,Tillford
